사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2015112700100390,2015년 11월 27일 15시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,습기,비,교차로 - 교차로부근,승용,남,33세,경상,승용,남,30세,경상
2015112700100524,2015년 11월 27일 18시,금요일,충청남도 천안시 동남구 청수동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,습기,비,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,44세,경상
2015112700100677,2015년 11월 27일 21시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,습기,비,교차로 - 교차로부근,승용,남,39세,상해없음,승용,여,20세,경상
2015112800100019,2015년 11월 28일 00시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,흐림,단일로 - 기타,승용,남,35세,상해없음,승용,남,50세,경상
2015112800100020,2015년 11월 28일 00시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,습기,눈,기타 - 기타,승용,남,24세,상해없음,승합,남,40세,상해없음
2015112800100049,2015년 11월 28일 01시,토요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,흐림,교차로 - 교차로부근,승용,남,25세,상해없음,승용,남,26세,중상
2015112800100183,2015년 11월 28일 09시,토요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,55세,상해없음,승용,남,62세,경상
2015112800100472,2015년 11월 28일 18시,토요일,충청남도 천안시 동남구 수신면,중상사고,0,1,0,0,차대차 - 측면직각충돌,차로위반,건조,맑음,단일로 - 기타,화물,남,49세,상해없음,승용,여,48세,중상
2015112800100548,2015년 11월 28일 20시,토요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,습기,흐림,기타 - 기타,특수,남,35세,상해없음,승용,남,30세,경상
2015112900100035,2015년 11월 29일 01시,일요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,50세,상해없음,보행자,여,19세,중상
2015112900100152,2015년 11월 29일 10시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,승용,남,60세,경상
2015112900100167,2015년 11월 29일 11시,일요일,충청남도 천안시 서북구 차암동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,30세,경상
2015112900100225,2015년 11월 29일 14시,일요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,33세,경상
2015112900100296,2015년 11월 29일 16시,일요일,충청남도 천안시 동남구 삼룡동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승합,남,28세,상해없음,승용,남,57세,상해없음
2015112900100335,2015년 11월 29일 17시,일요일,충청남도 천안시 동남구 원성동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,보행자,여,70세,중상
2015112900100376,2015년 11월 29일 18시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,보행자,여,26세,경상
2015112900100377,2015년 11월 29일 18시,일요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,습기,비,교차로 - 교차로안,승용,남,26세,상해없음,승용,여,33세,경상
2015112900100379,2015년 11월 29일 18시,일요일,충청남도 천안시 동남구 봉명동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,보행자,여,18세,중상
2015112900100423,2015년 11월 29일 19시,일요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,흐림,교차로 - 교차로부근,승용,남,62세,상해없음,승용,남,45세,경상
2015112900100455,2015년 11월 29일 20시,일요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,남,23세,경상
2015112900100456,2015년 11월 29일 20시,일요일,충청남도 천안시 동남구 구성동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전거리미확보,습기,흐림,단일로 - 기타,승합,남,44세,상해없음,승용,남,47세,상해없음
2015112900100483,2015년 11월 29일 21시,일요일,충청남도 천안시 동남구 원성동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,52세,상해없음,보행자,남,48세,중상
2015112900100528,2015년 11월 29일 23시,일요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 횡단보도상,승용,남,25세,상해없음,보행자,여,16세,경상
2015113000100041,2015년 11월 30일 05시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차량단독 - 전도전복,안전운전불이행,습기,비,단일로 - 기타,승용,남,25세,경상,,,,
2015113000100129,2015년 11월 30일 08시,월요일,충청남도 천안시 동남구 다가동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,습기,맑음,교차로 - 교차로부근,자전거,남,29세,경상,승용,남,54세,상해없음
2015113000100289,2015년 11월 30일 13시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,58세,상해없음,보행자,여,35세,경상
2015113000100290,2015년 11월 30일 13시,월요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승합,남,59세,경상
2015113000100368,2015년 11월 30일 15시,월요일,충청남도 천안시 서북구 성성동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,남,39세,경상
2015113000100372,2015년 11월 30일 15시,월요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,1,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,47세,경상,,,,
2015113000100593,2015년 11월 30일 20시,월요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,46세,상해없음,승용,남,63세,상해없음
2015113000100693,2015년 11월 30일 23시,월요일,충청남도 천안시 서북구 직산읍,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,47세,중상,,,,
2015113000100694,2015년 11월 30일 23시,월요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,습기,맑음,교차로 - 교차로부근,승용,여,35세,상해없음,자전거,남,17세,경상
2015120100100062,2015년 12월 1일 05시,화요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,자전거,남,56세,경상
2015120100100063,2015년 12월 1일 05시,화요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,승용,남,55세,경상
2015120100100167,2015년 12월 1일 09시,화요일,충청남도 천안시 동남구 청수동,중상사고,0,1,0,1,차대차 - 추돌 - 주정차중,신호위반,건조,맑음,단일로 - 기타,승용,여,39세,부상신고,승용,남,73세,중상
2015120100100388,2015년 12월 1일 16시,화요일,충청남도 천안시 동남구 청당동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,69세,경상,승용,여,57세,상해없음
2015120100100389,2015년 12월 1일 16시,화요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,건설기계,남,50세,상해없음,보행자,여,63세,경상
2015120100100534,2015년 12월 1일 19시,화요일,충청남도 천안시 서북구 신당동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,맑음,단일로 - 기타,화물,남,24세,상해없음,승합,남,32세,상해없음
2015120100100586,2015년 12월 1일 21시,화요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,승용,여,58세,중상
2015120200100059,2015년 12월 2일 05시,수요일,충청남도 천안시 동남구 병천면,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,중상,,,,
2015120200100473,2015년 12월 2일 18시,수요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,여,29세,중상
2015120200100475,2015년 12월 2일 18시,수요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,여,46세,경상
2015120200100507,2015년 12월 2일 19시,수요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,4,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,54세,상해없음,승용,남,38세,경상
2015120300100050,2015년 12월 3일 04시,목요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,적설,눈,기타 - 기타,화물,남,59세,상해없음,승용,여,36세,경상
2015120300100224,2015년 12월 3일 11시,목요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,습기,눈,단일로 - 기타,승용,남,25세,상해없음,보행자,여,79세,중상
2015120300100377,2015년 12월 3일 16시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 정면충돌,교차로운행방법위반,결빙,눈,교차로 - 교차로안,승용,여,41세,상해없음,승합,남,41세,상해없음
2015120300100419,2015년 12월 3일 17시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,58세,경상
2015120300100423,2015년 12월 3일 17시,목요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,결빙,눈,단일로 - 기타,승용,여,41세,상해없음,승용,남,49세,경상
2015120300100566,2015년 12월 3일 21시,목요일,충청남도 천안시 서북구 백석동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,결빙,눈,단일로 - 기타,승합,남,40세,상해없음,승용,남,29세,경상
2015120300100567,2015년 12월 3일 21시,목요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,결빙,눈,단일로 - 기타,화물,남,50세,기타불명,승용,여,36세,경상
2015120300100630,2015년 12월 3일 23시,목요일,충청남도 천안시 동남구 신방동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,결빙,맑음,기타 - 기타,승용,남,34세,상해없음,승용,남,29세,경상
2015120400100026,2015년 12월 4일 01시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,결빙,눈,교차로 - 교차로부근,승용,남,40세,상해없음,승용,남,53세,경상
2015120400100067,2015년 12월 4일 05시,금요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,흐림,단일로 - 기타,승용,남,39세,상해없음,승용,남,44세,경상
2015120400100159,2015년 12월 4일 09시,금요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,습기,맑음,단일로 - 기타,화물,남,51세,상해없음,승용,여,54세,경상
2015120400100206,2015년 12월 4일 11시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,53세,기타불명,승용,남,53세,경상
2015120400100264,2015년 12월 4일 13시,금요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,적설,흐림,교차로 - 교차로안,승용,여,41세,상해없음,승용,여,59세,경상
2015120400100395,2015년 12월 4일 17시,금요일,충청남도 천안시 서북구 부대동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전거리미확보,습기,비,단일로 - 기타,화물,남,49세,상해없음,승용,남,45세,경상
2015120400100452,2015년 12월 4일 18시,금요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,42세,경상
2015120400100650,2015년 12월 4일 23시,금요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,54세,중상
2015120500100110,2015년 12월 5일 06시,토요일,충청남도 천안시 서북구 불당동,경상사고,0,0,5,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,49세,상해없음,승용,남,57세,경상
2015120500100204,2015년 12월 5일 10시,토요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,49세,경상,,,,
2015120500100378,2015년 12월 5일 15시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,승용,남,32세,경상
2015120500100411,2015년 12월 5일 16시,토요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,승용,여,28세,경상
2015120500100507,2015년 12월 5일 18시,토요일,충청남도 천안시 동남구 신부동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,기타불명,보행자,여,20세,중상
2015120500100557,2015년 12월 5일 19시,토요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,40세,경상
2015120500100558,2015년 12월 5일 19시,토요일,충청남도 천안시 동남구 병천면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,여,54세,경상
2015120600100067,2015년 12월 6일 02시,일요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,보행자,남,21세,경상
2015120600100085,2015년 12월 6일 03시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,55세,상해없음,승용,남,26세,상해없음
2015120600100163,2015년 12월 6일 10시,일요일,충청남도 천안시 동남구 성남면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,승용,여,34세,상해없음,보행자,여,41세,중상
2015120600100164,2015년 12월 6일 10시,일요일,충청남도 천안시 동남구 병천면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,여,39세,경상
2015120600100188,2015년 12월 6일 11시,일요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,여,51세,경상
2015120600100236,2015년 12월 6일 13시,일요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,이륜,남,22세,경상
2015120600100237,2015년 12월 6일 13시,일요일,충청남도 천안시 동남구 북면,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,여,52세,경상
2015120600100403,2015년 12월 6일 19시,일요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,39세,경상
2015120600100404,2015년 12월 6일 19시,일요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,이륜,남,41세,경상
2015120600100458,2015년 12월 6일 21시,일요일,충청남도 천안시 동남구 성황동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,62세,기타불명,화물,남,49세,경상
2015120700100028,2015년 12월 7일 03시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,기타 - 기타,승용,남,32세,상해없음,보행자,남,29세,경상
2015120700100329,2015년 12월 7일 14시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,45세,상해없음,승용,남,30세,경상
2015120700100371,2015년 12월 7일 15시,월요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,45세,경상,특수,남,46세,경상
2015120700100577,2015년 12월 7일 20시,월요일,충청남도 천안시 동남구 신방동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,18세,중상,승용,남,22세,상해없음
2015120700100621,2015년 12월 7일 22시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,32세,경상
2015120800100211,2015년 12월 8일 10시,화요일,충청남도 천안시 동남구 신부동,중상사고,0,1,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,50세,상해없음,,,,
2015120800100242,2015년 12월 8일 11시,화요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,69세,상해없음,승합,남,50세,상해없음
2015120800100357,2015년 12월 8일 15시,화요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,42세,경상,승용,남,70세,상해없음
2015120800100358,2015년 12월 8일 15시,화요일,충청남도 천안시 서북구 성성동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,승용,여,42세,경상
2015120800100481,2015년 12월 8일 18시,화요일,충청남도 천안시 동남구 광덕면,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,41세,상해없음,승용,남,42세,중상
2015120800100604,2015년 12월 8일 22시,화요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,자전거,남,15세,경상
2015120900100102,2015년 12월 9일 07시,수요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,45세,상해없음,,,,
2015120900100162,2015년 12월 9일 09시,수요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,기타불명,승합,남,51세,상해없음
2015120900100347,2015년 12월 9일 16시,수요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,남,52세,상해없음
2015120900100348,2015년 12월 9일 16시,수요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,1,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,37세,부상신고,승용,남,37세,중상
2015120900100545,2015년 12월 9일 20시,수요일,충청남도 천안시 서북구 입장면,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,남,60세,경상
2015120900100625,2015년 12월 9일 23시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,3,0,차대차 - 측면직각충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승용,남,45세,경상
2015121000100027,2015년 12월 10일 01시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,28세,상해없음,원동기,남,33세,경상
2015121000100040,2015년 12월 10일 02시,목요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,승용,남,52세,상해없음,보행자,남,45세,경상
2015121000100114,2015년 12월 10일 07시,목요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,건설기계,남,57세,상해없음,승용,남,68세,중상
2015121000100115,2015년 12월 10일 07시,목요일,충청남도 천안시 서북구 성성동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,72세,상해없음,승용,남,31세,경상
2015121000100155,2015년 12월 10일 08시,목요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,2,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,건설기계,남,55세,경상,승용,여,43세,경상
2015121000100214,2015년 12월 10일 10시,목요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,58세,상해없음,승용,남,54세,경상
2015121000100322,2015년 12월 10일 14시,목요일,충청남도 천안시 동남구 신방동,중상사고,0,1,1,0,차대차 - 측면직각충돌,신호위반,습기,비,교차로 - 교차로안,승용,여,46세,경상,승용,여,40세,중상
2015121000100323,2015년 12월 10일 14시,목요일,충청남도 천안시 동남구 성남면,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,습기,비,교차로 - 교차로안,승용,남,43세,상해없음,화물,남,35세,중상
2015121000100568,2015년 12월 10일 19시,목요일,충청남도 천안시 동남구 청수동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,습기,흐림,교차로 - 교차로부근,승합,남,28세,상해없음,원동기,남,18세,경상
2015121000100661,2015년 12월 10일 21시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,보행자,여,24세,경상
2015121100100089,2015년 12월 11일 06시,금요일,충청남도 천안시 동남구 수신면,경상사고,0,0,2,1,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,36세,부상신고
2015121100100179,2015년 12월 11일 09시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,승용,남,25세,경상
2015121100100210,2015년 12월 11일 10시,금요일,충청남도 천안시 동남구 쌍용동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,원동기,남,67세,경상
2015121100100243,2015년 12월 11일 11시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승합,남,43세,상해없음
2015121100100373,2015년 12월 11일 15시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,화물,남,34세,경상
2015121100100452,2015년 12월 11일 17시,금요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,보행자,여,50세,경상
2015121100100455,2015년 12월 11일 17시,금요일,충청남도 천안시 동남구 광덕면,중상사고,0,1,1,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,34세,상해없음,화물,여,45세,중상
2015121100100516,2015년 12월 11일 18시,금요일,충청남도 천안시 서북구 성성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,70세,상해없음,승용,남,35세,경상
2015121200100025,2015년 12월 12일 00시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,35세,경상
2015121200100026,2015년 12월 12일 00시,토요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,승용,여,42세,경상
2015121200100157,2015년 12월 12일 07시,토요일,충청남도 천안시 서북구 성환읍,중상사고,0,3,0,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승합,남,26세,상해없음,승용,남,26세,중상
2015121200100287,2015년 12월 12일 12시,토요일,충청남도 천안시 서북구 입장면,사망사고,1,0,0,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,자전거,남,74세,사망
2015121200100289,2015년 12월 12일 12시,토요일,충청남도 천안시 동남구 안서동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,화물,기타불명,기타불명,기타불명,승용,남,38세,경상
2015121200100427,2015년 12월 12일 16시,토요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승용,남,55세,경상
2015121200100584,2015년 12월 12일 20시,토요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,35세,상해없음,승합,여,45세,경상
2015121200100656,2015년 12월 12일 22시,토요일,충청남도 천안시 동남구 용곡동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,48세,상해없음,자전거,남,15세,경상
