"사고다발지FID","사고다발지ID","법정동코드","지점코드","시도시군구명","지점명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6773888,"2022032","4148010800","41480002  ","경기도 파주시2","경기도 파주시 야당동(한빛마을5단지 부근)",4,6,0,5,1,0,126.759895302927,37.716530826437,"{""type"":""Polygon"",""coordinates"":[[[126.76079362,37.71653083],[126.76077636,37.71639219],[126.76072524,37.71625889],[126.76064222,37.71613603],[126.76053051,37.71602835],[126.76039438,37.71593997],[126.76023907,37.71587431],[126.76007056,37.71583387],[126.7598953,37.71582021],[126.75972005,37.71583387],[126.75955153,37.71587431],[126.75939623,37.71593997],[126.7592601,37.71602835],[126.75914838,37.71613603],[126.75906537,37.71625889],[126.75901425,37.71639219],[126.75899699,37.71653083],[126.75901425,37.71666946],[126.75906537,37.71680276],[126.75914838,37.71692562],[126.7592601,37.7170333],[126.75939623,37.71712167],[126.75955153,37.71718734],[126.75972005,37.71722778],[126.7598953,37.71724143],[126.76007056,37.71722778],[126.76023907,37.71718734],[126.76039438,37.71712167],[126.76053051,37.7170333],[126.76064222,37.71692562],[126.76072524,37.71680276],[126.76077636,37.71666946],[126.76079362,37.71653083]]]}"
6773847,"2022032","4150010100","41500001  ","경기도 이천시1","경기도 이천시 창전동(오렌즈 부근)",4,6,0,4,2,0,127.444623314915,37.281137270669,"{""type"":""Polygon"",""coordinates"":[[[127.44552163,37.28113727],[127.44550437,37.28099783],[127.44545325,37.28086374],[127.44537024,37.28074017],[127.44525852,37.28063185],[127.44512239,37.28054296],[127.44496709,37.28047691],[127.44479857,37.28043624],[127.44462331,37.2804225],[127.44444806,37.28043624],[127.44427954,37.28047691],[127.44412424,37.28054296],[127.44398811,37.28063185],[127.44387639,37.28074017],[127.44379338,37.28086374],[127.44374226,37.28099783],[127.443725,37.28113727],[127.44374226,37.28127671],[127.44379338,37.2814108],[127.44387639,37.28153437],[127.44398811,37.28164268],[127.44412424,37.28173157],[127.44427954,37.28179762],[127.44444806,37.2818383],[127.44462331,37.28185203],[127.44479857,37.2818383],[127.44496709,37.28179762],[127.44512239,37.28173157],[127.44525852,37.28164268],[127.44537024,37.28153437],[127.44545325,37.2814108],[127.44550437,37.28127671],[127.44552163,37.28113727]]]}"
6773822,"2022032","4155011800","41550001  ","경기도 안성시1","경기도 안성시 석정동(한경대사거리 부근)",5,6,0,5,0,1,127.263851973591,37.009227057584,"{""type"":""Polygon"",""coordinates"":[[[127.26475029,37.00922706],[127.26473303,37.00908711],[127.26468191,37.00895254],[127.2645989,37.00882852],[127.26448718,37.00871982],[127.26435105,37.00863061],[127.26419574,37.00856432],[127.26402723,37.0085235],[127.26385197,37.00850971],[127.26367672,37.0085235],[127.2635082,37.00856432],[127.2633529,37.00863061],[127.26321677,37.00871982],[127.26310505,37.00882852],[127.26302204,37.00895254],[127.26297092,37.00908711],[127.26295366,37.00922706],[127.26297092,37.009367],[127.26302204,37.00950157],[127.26310505,37.00962559],[127.26321677,37.00973429],[127.2633529,37.0098235],[127.2635082,37.00988979],[127.26367672,37.00993061],[127.26385197,37.00994439],[127.26402723,37.00993061],[127.26419574,37.00988979],[127.26435105,37.0098235],[127.26448718,37.00973429],[127.2645989,37.00962559],[127.26468191,37.00950157],[127.26473303,37.009367],[127.26475029,37.00922706]]]}"
6773999,"2022032","4157010900","41570001  ","경기도 김포시1","경기도 김포시 구래동(후엠아이방탈출카페 부근)",4,6,0,4,2,0,126.626188158858,37.643510628314,"{""type"":""Polygon"",""coordinates"":[[[126.62708647,37.64351063],[126.62706921,37.64337186],[126.62701809,37.64323842],[126.62693508,37.64311544],[126.62682336,37.64300765],[126.62668724,37.64291919],[126.62653193,37.64285346],[126.62636341,37.64281298],[126.62618816,37.64279932],[126.62601291,37.64281298],[126.62584439,37.64285346],[126.62568908,37.64291919],[126.62555295,37.64300765],[126.62544124,37.64311544],[126.62535822,37.64323842],[126.6253071,37.64337186],[126.62528984,37.64351063],[126.6253071,37.6436494],[126.62535822,37.64378283],[126.62544124,37.64390581],[126.62555295,37.6440136],[126.62568908,37.64410206],[126.62584439,37.64416779],[126.62601291,37.64420827],[126.62618816,37.64422193],[126.62636341,37.64420827],[126.62653193,37.64416779],[126.62668724,37.64410206],[126.62682336,37.6440136],[126.62693508,37.64390581],[126.62701809,37.64378283],[126.62706921,37.6436494],[126.62708647,37.64351063]]]}"
6773498,"2022032","4157010900","41570002  ","경기도 김포시2","경기도 김포시 구래동(구래역사거리 부근)",4,5,0,4,1,0,126.629130764874,37.643892914827,"{""type"":""Polygon"",""coordinates"":[[[126.63002908,37.64389291],[126.63001182,37.64375415],[126.6299607,37.64362071],[126.62987769,37.64349773],[126.62976597,37.64338994],[126.62962984,37.64330148],[126.62947454,37.64323575],[126.62930602,37.64319527],[126.62913076,37.64318161],[126.62895551,37.64319527],[126.62878699,37.64323575],[126.62863169,37.64330148],[126.62849556,37.64338994],[126.62838384,37.64349773],[126.62830083,37.64362071],[126.62824971,37.64375415],[126.62823245,37.64389291],[126.62824971,37.64403168],[126.62830083,37.64416512],[126.62838384,37.64428809],[126.62849556,37.64439588],[126.62863169,37.64448434],[126.62878699,37.64455007],[126.62895551,37.64459055],[126.62913076,37.64460422],[126.62930602,37.64459055],[126.62947454,37.64455007],[126.62962984,37.64448434],[126.62976597,37.64439588],[126.62987769,37.64428809],[126.6299607,37.64416512],[126.63001182,37.64403168],[126.63002908,37.64389291]]]}"
6773889,"2022032","4159012700","41590001  ","경기도 화성시1","경기도 화성시 반송동(한빛마을사거리 부근)",5,5,2,3,0,0,127.067827375834,37.206266323533,"{""type"":""Polygon"",""coordinates"":[[[127.06872569,37.20626632],[127.06870843,37.20612674],[127.06865731,37.20599252],[127.0685743,37.20586883],[127.06846258,37.2057604],[127.06832645,37.20567142],[127.06817115,37.20560531],[127.06800263,37.20556459],[127.06782738,37.20555084],[127.06765212,37.20556459],[127.06748361,37.20560531],[127.0673283,37.20567142],[127.06719217,37.2057604],[127.06708045,37.20586883],[127.06699744,37.20599252],[127.06694632,37.20612674],[127.06692906,37.20626632],[127.06694632,37.20640591],[127.06699744,37.20654012],[127.06708045,37.20666382],[127.06719217,37.20677224],[127.0673283,37.20686122],[127.06748361,37.20692733],[127.06765212,37.20696805],[127.06782738,37.2069818],[127.06800263,37.20696805],[127.06817115,37.20692733],[127.06832645,37.20686122],[127.06846258,37.20677224],[127.0685743,37.20666382],[127.06865731,37.20654012],[127.06870843,37.20640591],[127.06872569,37.20626632]]]}"
6773872,"2022032","4159011700","41590002  ","경기도 화성시2","경기도 화성시 병점동(거성프라자앞교차로 부근)",4,9,1,3,5,0,127.044110113092,37.214830892033,"{""type"":""Polygon"",""coordinates"":[[[127.04500843,37.21483089],[127.04499117,37.21469133],[127.04494005,37.21455712],[127.04485703,37.21443344],[127.04474532,37.21432503],[127.04460919,37.21423606],[127.04445388,37.21416995],[127.04428537,37.21412924],[127.04411011,37.21411549],[127.04393486,37.21412924],[127.04376634,37.21416995],[127.04361104,37.21423606],[127.04347491,37.21432503],[127.04336319,37.21443344],[127.04328018,37.21455712],[127.04322906,37.21469133],[127.0432118,37.21483089],[127.04322906,37.21497046],[127.04328018,37.21510466],[127.04336319,37.21522834],[127.04347491,37.21533675],[127.04361104,37.21542572],[127.04376634,37.21549183],[127.04393486,37.21553254],[127.04411011,37.21554628],[127.04428537,37.21553254],[127.04445388,37.21549183],[127.04460919,37.21542572],[127.04474532,37.21533675],[127.04485703,37.21522834],[127.04494005,37.21510466],[127.04499117,37.21497046],[127.04500843,37.21483089]]]}"
6773150,"2022032","4159011600","41590003  ","경기도 화성시3","경기도 화성시 진안동(화남아파트사거리 부근)",4,6,1,3,2,0,127.037814083554,37.212282564989,"{""type"":""Polygon"",""coordinates"":[[[127.0387124,37.21228256],[127.03869514,37.21214299],[127.03864402,37.21200879],[127.03856101,37.2118851],[127.03844929,37.21177669],[127.03831316,37.21168771],[127.03815785,37.2116216],[127.03798934,37.21158089],[127.03781408,37.21156714],[127.03763883,37.21158089],[127.03747031,37.2116216],[127.03731501,37.21168771],[127.03717888,37.21177669],[127.03706716,37.2118851],[127.03698415,37.21200879],[127.03693303,37.21214299],[127.03691577,37.21228256],[127.03693303,37.21242214],[127.03698415,37.21255634],[127.03706716,37.21268003],[127.03717888,37.21278844],[127.03731501,37.21287741],[127.03747031,37.21294352],[127.03763883,37.21298423],[127.03781408,37.21299798],[127.03798934,37.21298423],[127.03815785,37.21294352],[127.03831316,37.21287741],[127.03844929,37.21278844],[127.03856101,37.21268003],[127.03864402,37.21255634],[127.03869514,37.21242214],[127.0387124,37.21228256]]]}"
6773827,"2022032","4159011600","41590004  ","경기도 화성시4","경기도 화성시 진안동(중심상가사거리 부근)",4,8,0,5,3,0,127.041637167223,37.213739664555,"{""type"":""Polygon"",""coordinates"":[[[127.04253548,37.21373966],[127.04251822,37.2136001],[127.0424671,37.21346589],[127.04238409,37.21334221],[127.04227237,37.2132338],[127.04213624,37.21314482],[127.04198094,37.21307871],[127.04181242,37.213038],[127.04163717,37.21302426],[127.04146191,37.213038],[127.0412934,37.21307871],[127.04113809,37.21314482],[127.04100196,37.2132338],[127.04089025,37.21334221],[127.04080723,37.21346589],[127.04075611,37.2136001],[127.04073885,37.21373966],[127.04075611,37.21387923],[127.04080723,37.21401344],[127.04089025,37.21413712],[127.04100196,37.21424553],[127.04113809,37.2143345],[127.0412934,37.21440061],[127.04146191,37.21444132],[127.04163717,37.21445507],[127.04181242,37.21444132],[127.04198094,37.21440061],[127.04213624,37.2143345],[127.04227237,37.21424553],[127.04238409,37.21413712],[127.0424671,37.21401344],[127.04251822,37.21387923],[127.04253548,37.21373966]]]}"
6773494,"2022032","4159012800","41590005  ","경기도 화성시5","경기도 화성시 석우동(IT마을사거리 부근)",4,7,0,4,3,0,127.074942566347,37.223599015783,"{""type"":""Polygon"",""coordinates"":[[[127.07584088,37.22359902],[127.07582362,37.22345947],[127.0757725,37.22332528],[127.07568949,37.22320161],[127.07557777,37.22309321],[127.07544164,37.22300425],[127.07528634,37.22293815],[127.07511782,37.22289745],[127.07494257,37.2228837],[127.07476731,37.22289745],[127.0745988,37.22293815],[127.07444349,37.22300425],[127.07430736,37.22309321],[127.07419564,37.22320161],[127.07411263,37.22332528],[127.07406151,37.22345947],[127.07404425,37.22359902],[127.07406151,37.22373857],[127.07411263,37.22387275],[127.07419564,37.22399642],[127.07430736,37.22410482],[127.07444349,37.22419377],[127.0745988,37.22425987],[127.07476731,37.22430058],[127.07494257,37.22431432],[127.07511782,37.22430058],[127.07528634,37.22425987],[127.07544164,37.22419377],[127.07557777,37.22410482],[127.07568949,37.22399642],[127.0757725,37.22387275],[127.07582362,37.22373857],[127.07584088,37.22359902]]]}"
6773894,"2022032","4161010100","41610001  ","경기도 광주시1","경기도 광주시 경안동(속성변화점 부근)",4,6,0,6,0,0,127.257623213342,37.411423075316,"{""type"":""Polygon"",""coordinates"":[[[127.25852153,37.41142308],[127.25850427,37.41128387],[127.25845315,37.41115002],[127.25837014,37.41102666],[127.25825842,37.41091853],[127.25812229,37.4108298],[127.25796698,37.41076386],[127.25779847,37.41072326],[127.25762321,37.41070955],[127.25744796,37.41072326],[127.25727944,37.41076386],[127.25712414,37.4108298],[127.25698801,37.41091853],[127.25687629,37.41102666],[127.25679328,37.41115002],[127.25674216,37.41128387],[127.2567249,37.41142308],[127.25674216,37.41156228],[127.25679328,37.41169613],[127.25687629,37.41181949],[127.25698801,37.41192761],[127.25712414,37.41201635],[127.25727944,37.41208228],[127.25744796,37.41212289],[127.25762321,37.4121366],[127.25779847,37.41212289],[127.25796698,37.41208228],[127.25812229,37.41201635],[127.25825842,37.41192761],[127.25837014,37.41181949],[127.25845315,37.41169613],[127.25850427,37.41156228],[127.25852153,37.41142308]]]}"
6773873,"2022032","4165025000","41650001  ","경기도 포천시1","경기도 포천시 소흘읍(초가팔리입구교차로 부근)",4,5,0,4,0,1,127.145590231505,37.827561227869,"{""type"":""Polygon"",""coordinates"":[[[127.14648855,37.82756123],[127.14647129,37.8274228],[127.14642017,37.8272897],[127.14633715,37.82716703],[127.14622544,37.8270595],[127.14608931,37.82697126],[127.145934,37.82690569],[127.14576548,37.82686531],[127.14559023,37.82685168],[127.14541498,37.82686531],[127.14524646,37.82690569],[127.14509115,37.82697126],[127.14495503,37.8270595],[127.14484331,37.82716703],[127.1447603,37.8272897],[127.14470918,37.8274228],[127.14469192,37.82756123],[127.14470918,37.82769965],[127.1447603,37.82783276],[127.14484331,37.82795543],[127.14495503,37.82806295],[127.14509115,37.82815119],[127.14524646,37.82821676],[127.14541498,37.82825713],[127.14559023,37.82827077],[127.14576548,37.82825713],[127.145934,37.82821676],[127.14608931,37.82815119],[127.14622544,37.82806295],[127.14633715,37.82795543],[127.14642017,37.82783276],[127.14647129,37.82769965],[127.14648855,37.82756123]]]}"
6773443,"2022032","4183033000","41830001  ","경기도 양평군1","경기도 양평군 양서면(양수IC교 부근)",4,6,2,4,0,0,127.332602208626,37.537023657617,"{""type"":""Polygon"",""coordinates"":[[[127.33350052,37.53702366],[127.33348326,37.53688469],[127.33343214,37.53675106],[127.33334913,37.53662791],[127.33323741,37.53651996],[127.33310129,37.53643138],[127.33294598,37.53636555],[127.33277746,37.53632501],[127.33260221,37.53631133],[127.33242696,37.53632501],[127.33225844,37.53636555],[127.33210313,37.53643138],[127.331967,37.53651996],[127.33185529,37.53662791],[127.33177227,37.53675106],[127.33172115,37.53688469],[127.33170389,37.53702366],[127.33172115,37.53716263],[127.33177227,37.53729625],[127.33185529,37.5374194],[127.331967,37.53752735],[127.33210313,37.53761593],[127.33225844,37.53768176],[127.33242696,37.5377223],[127.33260221,37.53773598],[127.33277746,37.5377223],[127.33294598,37.53768176],[127.33310129,37.53761593],[127.33323741,37.53752735],[127.33334913,37.5374194],[127.33343214,37.53729625],[127.33348326,37.53716263],[127.33350052,37.53702366]]]}"
6773753,"2022032","4211011200","42110001  ","강원도 춘천시1","강원도 춘천시 효자동(코지룸카페 부근)",4,6,0,4,2,0,127.742541494395,37.873631309139,"{""type"":""Polygon"",""coordinates"":[[[127.74343981,37.87363131],[127.74342255,37.87349297],[127.74337143,37.87335995],[127.74328842,37.87323735],[127.7431767,37.8731299],[127.74304057,37.87304171],[127.74288526,37.87297618],[127.74271675,37.87293583],[127.74254149,37.87292221],[127.74236624,37.87293583],[127.74219772,37.87297618],[127.74204242,37.87304171],[127.74190629,37.8731299],[127.74179457,37.87323735],[127.74171156,37.87335995],[127.74166044,37.87349297],[127.74164318,37.87363131],[127.74166044,37.87376965],[127.74171156,37.87390267],[127.74179457,37.87402526],[127.74190629,37.87413272],[127.74204242,37.8742209],[127.74219772,37.87428643],[127.74236624,37.87432678],[127.74254149,37.87434041],[127.74271675,37.87432678],[127.74288526,37.87428643],[127.74304057,37.8742209],[127.7431767,37.87413272],[127.74328842,37.87402526],[127.74337143,37.87390267],[127.74342255,37.87376965],[127.74343981,37.87363131]]]}"
6773474,"2022032","4211012400","42110002  ","강원도 춘천시2","강원도 춘천시 석사동(춘천동보아파트앞교차 부근)",4,4,0,4,0,0,127.739550202681,37.862821734237,"{""type"":""Polygon"",""coordinates"":[[[127.74044852,37.86282173],[127.74043126,37.86268338],[127.74038014,37.86255033],[127.74029712,37.86242772],[127.74018541,37.86232025],[127.74004928,37.86223205],[127.73989397,37.86216651],[127.73972546,37.86212615],[127.7395502,37.86211253],[127.73937495,37.86212615],[127.73920643,37.86216651],[127.73905113,37.86223205],[127.738915,37.86232025],[127.73880328,37.86242772],[127.73872027,37.86255033],[127.73866915,37.86268338],[127.73865189,37.86282173],[127.73866915,37.86296009],[127.73872027,37.86309313],[127.73880328,37.86321575],[127.738915,37.86332322],[127.73905113,37.86341141],[127.73920643,37.86347695],[127.73937495,37.86351731],[127.7395502,37.86353094],[127.73972546,37.86351731],[127.73989397,37.86347695],[127.74004928,37.86341141],[127.74018541,37.86332322],[127.74029712,37.86321575],[127.74038014,37.86309313],[127.74043126,37.86296009],[127.74044852,37.86282173]]]}"
6773960,"2022032","4311111900","43111001  ","충청북도 청주시 상당구1","충청북도 청주시 상당구 영운동(영운사거리 부근)",4,6,0,5,1,0,127.499228365298,36.61678104521,"{""type"":""Polygon"",""coordinates"":[[[127.50012668,36.61678105],[127.50010942,36.61664038],[127.5000583,36.61650512],[127.49997529,36.61638046],[127.49986357,36.6162712],[127.49972744,36.61618153],[127.49957214,36.6161149],[127.49940362,36.61607387],[127.49922837,36.61606002],[127.49905311,36.61607387],[127.49888459,36.6161149],[127.49872929,36.61618153],[127.49859316,36.6162712],[127.49848144,36.61638046],[127.49839843,36.61650512],[127.49834731,36.61664038],[127.49833005,36.61678105],[127.49834731,36.61692171],[127.49839843,36.61705697],[127.49848144,36.61718162],[127.49859316,36.61729089],[127.49872929,36.61738055],[127.49888459,36.61744718],[127.49905311,36.61748821],[127.49922837,36.61750207],[127.49940362,36.61748821],[127.49957214,36.61744718],[127.49972744,36.61738055],[127.49986357,36.61729089],[127.49997529,36.61718162],[127.5000583,36.61705697],[127.50010942,36.61692171],[127.50012668,36.61678105]]]}"
6773928,"2022032","4311110700","43111002  ","충청북도 청주시 상당구2","충청북도 청주시 상당구 문화동(도청사거리 부근)",4,7,0,4,3,0,127.490279572246,36.635171246657,"{""type"":""Polygon"",""coordinates"":[[[127.49117789,36.63517125],[127.49116063,36.63503061],[127.49110951,36.63489539],[127.49102649,36.63477076],[127.49091478,36.63466152],[127.49077865,36.63457188],[127.49062334,36.63450526],[127.49045482,36.63446424],[127.49027957,36.63445039],[127.49010432,36.63446424],[127.4899358,36.63450526],[127.4897805,36.63457188],[127.48964437,36.63466152],[127.48953265,36.63477076],[127.48944964,36.63489539],[127.48939852,36.63503061],[127.48938126,36.63517125],[127.48939852,36.63531188],[127.48944964,36.63544711],[127.48953265,36.63557173],[127.48964437,36.63568097],[127.4897805,36.63577061],[127.4899358,36.63583723],[127.49010432,36.63587825],[127.49027957,36.6358921],[127.49045482,36.63587825],[127.49062334,36.63583723],[127.49077865,36.63577061],[127.49091478,36.63568097],[127.49102649,36.63557173],[127.49110951,36.63544711],[127.49116063,36.63531188],[127.49117789,36.63517125]]]}"
6773114,"2022032","4311210200","43112001  ","충청북도 청주시 서원구1","충청북도 청주시 서원구 사창동(사창사거리 부근)",6,11,0,6,5,0,127.460078109418,36.634984655319,"{""type"":""Polygon"",""coordinates"":[[[127.46097642,36.63498466],[127.46095916,36.63484402],[127.46090804,36.6347088],[127.46082503,36.63458417],[127.46071331,36.63447493],[127.46057719,36.63438528],[127.46042188,36.63431867],[127.46025336,36.63427765],[127.46007811,36.6342638],[127.45990286,36.63427765],[127.45973434,36.63431867],[127.45957903,36.63438528],[127.4594429,36.63447493],[127.45933119,36.63458417],[127.45924817,36.6347088],[127.45919706,36.63484402],[127.45917979,36.63498466],[127.45919706,36.63512529],[127.45924817,36.63526051],[127.45933119,36.63538514],[127.4594429,36.63549438],[127.45957903,36.63558402],[127.45973434,36.63565064],[127.45990286,36.63569166],[127.46007811,36.63570551],[127.46025336,36.63569166],[127.46042188,36.63565064],[127.46057719,36.63558402],[127.46071331,36.63549438],[127.46082503,36.63538514],[127.46090804,36.63526051],[127.46095916,36.63512529],[127.46097642,36.63498466]]]}"
6773454,"2022032","4311210100","43112002  ","충청북도 청주시 서원구2","충청북도 청주시 서원구 사직동(모충대교오거리 부근)",4,5,1,3,1,0,127.481779793604,36.629220358034,"{""type"":""Polygon"",""coordinates"":[[[127.48267811,36.62922036],[127.48266085,36.62907972],[127.48260973,36.62894448],[127.48252672,36.62881984],[127.482415,36.6287106],[127.48227887,36.62862094],[127.48212356,36.62855432],[127.48195505,36.6285133],[127.48177979,36.62849944],[127.48160454,36.6285133],[127.48143602,36.62855432],[127.48128072,36.62862094],[127.48114459,36.6287106],[127.48103287,36.62881984],[127.48094986,36.62894448],[127.48089874,36.62907972],[127.48088148,36.62922036],[127.48089874,36.629361],[127.48094986,36.62949624],[127.48103287,36.62962087],[127.48114459,36.62973012],[127.48128072,36.62981977],[127.48143602,36.62988639],[127.48160454,36.62992741],[127.48177979,36.62994126],[127.48195505,36.62992741],[127.48212356,36.62988639],[127.48227887,36.62981977],[127.482415,36.62973012],[127.48252672,36.62962087],[127.48260973,36.62949624],[127.48266085,36.629361],[127.48267811,36.62922036]]]}"
6773177,"2022032","4311210700","43112003  ","충청북도 청주시 서원구3","충청북도 청주시 서원구 수곡동(세원청실아파트103동 부근)",4,6,0,6,0,0,127.472836300256,36.616597650962,"{""type"":""Polygon"",""coordinates"":[[[127.47373462,36.61659765],[127.47371735,36.61645699],[127.47366624,36.61632172],[127.47358322,36.61619707],[127.47347151,36.61608781],[127.47333538,36.61599814],[127.47318007,36.61593151],[127.47301155,36.61589047],[127.4728363,36.61587662],[127.47266105,36.61589047],[127.47249253,36.61593151],[127.47233722,36.61599814],[127.4722011,36.61608781],[127.47208938,36.61619707],[127.47200637,36.61632172],[127.47195525,36.61645699],[127.47193798,36.61659765],[127.47195525,36.61673832],[127.47200637,36.61687358],[127.47208938,36.61699823],[127.4722011,36.61710749],[127.47233722,36.61719716],[127.47249253,36.61726379],[127.47266105,36.61730482],[127.4728363,36.61731868],[127.47301155,36.61730482],[127.47318007,36.61726379],[127.47333538,36.61719716],[127.47347151,36.61710749],[127.47358322,36.61699823],[127.47366624,36.61687358],[127.47371735,36.61673832],[127.47373462,36.61659765]]]}"
6773480,"2022032","4311210600","43112004  ","충청북도 청주시 서원구4","충청북도 청주시 서원구 분평동(NH농협은행산남구룡 부근)",4,7,0,4,2,1,127.473955942714,36.6126312945,"{""type"":""Polygon"",""coordinates"":[[[127.47485426,36.61263129],[127.474837,36.61249062],[127.47478588,36.61235535],[127.47470286,36.61223069],[127.47459115,36.61212142],[127.47445502,36.61203175],[127.47429971,36.61196511],[127.4741312,36.61192408],[127.47395594,36.61191023],[127.47378069,36.61192408],[127.47361217,36.61196511],[127.47345687,36.61203175],[127.47332074,36.61212142],[127.47320902,36.61223069],[127.47312601,36.61235535],[127.47307489,36.61249062],[127.47305763,36.61263129],[127.47307489,36.61277197],[127.47312601,36.61290723],[127.47320902,36.6130319],[127.47332074,36.61314116],[127.47345687,36.61323084],[127.47361217,36.61329747],[127.47378069,36.6133385],[127.47395594,36.61335236],[127.4741312,36.6133385],[127.47429971,36.61329747],[127.47445502,36.61323084],[127.47459115,36.61314116],[127.47470286,36.6130319],[127.47478588,36.61290723],[127.474837,36.61277197],[127.47485426,36.61263129]]]}"
6777904,"2022032","4311210100","43112005  ","충청북도 청주시 서원구5","충청북도 청주시 서원구 사직동(사직동942 부근)",4,6,0,4,2,0,127.468577651538,36.629713083993,"{""type"":""Polygon"",""coordinates"":[[[127.46947597,36.62971308],[127.46945871,36.62957244],[127.46940759,36.6294372],[127.46932457,36.62931257],[127.46921286,36.62920333],[127.46907673,36.62911367],[127.46892142,36.62904705],[127.4687529,36.62900603],[127.46857765,36.62899218],[127.4684024,36.62900603],[127.46823388,36.62904705],[127.46807857,36.62911367],[127.46794245,36.62920333],[127.46783073,36.62931257],[127.46774772,36.6294372],[127.4676966,36.62957244],[127.46767934,36.62971308],[127.4676966,36.62985373],[127.46774772,36.62998896],[127.46783073,36.6301136],[127.46794245,36.63022284],[127.46807857,36.63031249],[127.46823388,36.63037911],[127.4684024,36.63042013],[127.46857765,36.63043399],[127.4687529,36.63042013],[127.46892142,36.63037911],[127.46907673,36.63031249],[127.46921286,36.63022284],[127.46932457,36.6301136],[127.46940759,36.62998896],[127.46945871,36.62985373],[127.46947597,36.62971308]]]}"
6773903,"2022032","4311210100","43112006  ","충청북도 청주시 서원구6","충청북도 청주시 서원구 사직동(병무청사거리 부근)",4,4,0,4,0,0,127.479542194018,36.63156389326,"{""type"":""Polygon"",""coordinates"":[[[127.48044051,36.63156389],[127.48042325,36.63142325],[127.48037213,36.63128802],[127.48028912,36.63116339],[127.4801774,36.63105415],[127.48004127,36.63096449],[127.47988596,36.63089788],[127.47971745,36.63085685],[127.47954219,36.630843],[127.47936694,36.63085685],[127.47919842,36.63089788],[127.47904312,36.63096449],[127.47890699,36.63105415],[127.47879527,36.63116339],[127.47871226,36.63128802],[127.47866114,36.63142325],[127.47864388,36.63156389],[127.47866114,36.63170453],[127.47871226,36.63183976],[127.47879527,36.6319644],[127.47890699,36.63207364],[127.47904312,36.63216329],[127.47919842,36.6322299],[127.47936694,36.63227093],[127.47954219,36.63228478],[127.47971745,36.63227093],[127.47988596,36.6322299],[127.48004127,36.63216329],[127.4801774,36.63207364],[127.48028912,36.6319644],[127.48037213,36.63183976],[127.48042325,36.63170453],[127.48044051,36.63156389]]]}"
6773890,"2022032","4311311400","43113001  ","충청북도 청주시 흥덕구1","충청북도 청주시 흥덕구 복대동(산업단지육거리 부근)",4,5,0,4,0,1,127.448445428215,36.634258990561,"{""type"":""Polygon"",""coordinates"":[[[127.44934374,36.63425899],[127.44932648,36.63411836],[127.44927536,36.63398313],[127.44919235,36.6338585],[127.44908063,36.63374926],[127.44894451,36.63365961],[127.4487892,36.633593],[127.44862068,36.63355198],[127.44844543,36.63353812],[127.44827018,36.63355198],[127.44810166,36.633593],[127.44794635,36.63365961],[127.44781022,36.63374926],[127.44769851,36.6338585],[127.44761549,36.63398313],[127.44756437,36.63411836],[127.44754711,36.63425899],[127.44756437,36.63439962],[127.44761549,36.63453485],[127.44769851,36.63465948],[127.44781022,36.63476872],[127.44794635,36.63485836],[127.44810166,36.63492498],[127.44827018,36.634966],[127.44844543,36.63497985],[127.44862068,36.634966],[127.4487892,36.63492498],[127.44894451,36.63485836],[127.44908063,36.63476872],[127.44919235,36.63465948],[127.44927536,36.63453485],[127.44932648,36.63439962],[127.44934374,36.63425899]]]}"
6773879,"2022032","4311410100","43114001  ","충청북도 청주시 청원구1","충청북도 청주시 청원구 우암동(쌍둥이빌딩 부근)",4,4,0,4,0,0,127.488263728389,36.651037416245,"{""type"":""Polygon"",""coordinates"":[[[127.48916204,36.65103742],[127.48914478,36.65089681],[127.48909366,36.65076161],[127.48901065,36.65063701],[127.48889893,36.6505278],[127.48876281,36.65043817],[127.4886075,36.65037157],[127.48843898,36.65033056],[127.48826373,36.65031671],[127.48808848,36.65033056],[127.48791996,36.65037157],[127.48776465,36.65043817],[127.48762852,36.6505278],[127.48751681,36.65063701],[127.48743379,36.65076161],[127.48738267,36.65089681],[127.48736541,36.65103742],[127.48738267,36.65117802],[127.48743379,36.65131322],[127.48751681,36.65143782],[127.48762852,36.65154703],[127.48776465,36.65163666],[127.48791996,36.65170326],[127.48808848,36.65174427],[127.48826373,36.65175812],[127.48843898,36.65174427],[127.4886075,36.65170326],[127.48876281,36.65163666],[127.48889893,36.65154703],[127.48901065,36.65143782],[127.48909366,36.65131322],[127.48914478,36.65117802],[127.48916204,36.65103742]]]}"
