사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2017021300100279,2017년 2월 13일 14시,월요일,충청남도 천안시 서북구 입장면,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,29세,경상
2017021300100395,2017년 2월 13일 18시,월요일,충청남도 천안시 서북구 성거읍,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,젖음/습기,맑음,교차로 - 교차로안,승용,남,70세,상해없음,보행자,남,68세,중상
2017021400100102,2017년 2월 14일 07시,화요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,2,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,화물,남,40세,상해없음,승용,남,71세,경상
2017021400100168,2017년 2월 14일 09시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,24세,상해없음,원동기,남,30세,경상
2017021400100170,2017년 2월 14일 09시,화요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,34세,경상
2017021400100372,2017년 2월 14일 16시,화요일,충청남도 천안시 서북구 직산읍,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,건설기계,남,56세,상해없음,원동기,남,41세,사망
2017021400100373,2017년 2월 14일 16시,화요일,충청남도 천안시 동남구 원성동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,69세,경상,승용,남,27세,경상
2017021400100513,2017년 2월 14일 20시,화요일,충청남도 천안시 동남구 사직동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,52세,경상,승합,남,59세,상해없음
2017021400100542,2017년 2월 14일 21시,화요일,충청남도 천안시 서북구 입장면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,50세,상해없음,승용,남,33세,경상
2017021400100569,2017년 2월 14일 22시,화요일,충청남도 천안시 서북구 불당동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,보행자,남,44세,중상
2017021500100022,2017년 2월 15일 00시,수요일,충청남도 천안시 동남구 안서동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,이륜,남,19세,중상
2017021500100083,2017년 2월 15일 06시,수요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,승용,남,23세,경상
2017021500100126,2017년 2월 15일 08시,수요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,남,24세,경상
2017021500100179,2017년 2월 15일 10시,수요일,충청남도 천안시 동남구 사직동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,보행자,여,73세,중상
2017021500100403,2017년 2월 15일 18시,수요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,이륜,남,51세,경상
2017021500100464,2017년 2월 15일 20시,수요일,충청남도 천안시 서북구 성거읍,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 교량,승용,남,51세,상해없음,승용,남,22세,중상
2017021500100465,2017년 2월 15일 20시,수요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,승용,남,24세,경상
2017021600100039,2017년 2월 16일 01시,목요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,23세,경상
2017021600100300,2017년 2월 16일 15시,목요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,승용,남,32세,경상
2017021600100323,2017년 2월 16일 16시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,여,66세,경상,승합,남,53세,상해없음
2017021600100395,2017년 2월 16일 18시,목요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,이륜,남,25세,경상
2017021600100396,2017년 2월 16일 18시,목요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,이륜,남,48세,중상
2017021600100471,2017년 2월 16일 20시,목요일,충청남도 천안시 동남구 목천읍,중상사고,0,2,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,36세,중상,승용,남,42세,경상
2017021700100033,2017년 2월 17일 00시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,57세,경상
2017021700100060,2017년 2월 17일 01시,금요일,충청남도 천안시 서북구 백석동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,27세,상해없음,승용,남,23세,경상
2017021700100116,2017년 2월 17일 06시,금요일,충청남도 천안시 서북구 불당동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,젖음/습기,비,단일로 - 기타,승용,남,51세,상해없음,승용,여,59세,경상
2017021700100135,2017년 2월 17일 07시,금요일,충청남도 천안시 서북구 불당동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,승용,남,45세,경상
2017021700100226,2017년 2월 17일 11시,금요일,충청남도 천안시 서북구 성성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,45세,기타불명,승용,여,44세,경상
2017021700100283,2017년 2월 17일 13시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,32세,경상
2017021700100536,2017년 2월 17일 20시,금요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,29세,경상
2017021700100537,2017년 2월 17일 20시,금요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,여,20세,경상
2017021700100562,2017년 2월 17일 21시,금요일,충청남도 천안시 동남구 신방동,중상사고,0,1,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,승용,여,36세,경상
2017021700100563,2017년 2월 17일 21시,금요일,충청남도 천안시 동남구 신방동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,승용,남,41세,중상
2017021700100595,2017년 2월 17일 22시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,승용,여,60세,경상
2017021800100027,2017년 2월 18일 00시,토요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,화물,남,25세,경상
2017021800100166,2017년 2월 18일 09시,토요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,64세,상해없음,보행자,남,56세,중상
2017021800100196,2017년 2월 18일 10시,토요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,48세,상해없음,승용,남,57세,경상
2017021800100259,2017년 2월 18일 12시,토요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,승용,남,30세,경상
2017021800100353,2017년 2월 18일 15시,토요일,충청남도 천안시 동남구 광덕면,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,경상,승용,남,48세,경상
2017021800100471,2017년 2월 18일 19시,토요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,45세,경상,승용,남,28세,상해없음
2017021800100526,2017년 2월 18일 21시,토요일,충청남도 천안시 서북구 백석동,중상사고,0,1,5,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,48세,중상,승용,여,29세,경상
2017021900100086,2017년 2월 19일 05시,일요일,충청남도 천안시 서북구 성정동,중상사고,0,3,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,48세,중상,승용,남,25세,경상
2017021900100116,2017년 2월 19일 08시,일요일,충청남도 천안시 동남구 수신면,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,45세,경상
2017021900100213,2017년 2월 19일 14시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,44세,경상
2017021900100228,2017년 2월 19일 15시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,60세,경상
2017021900100229,2017년 2월 19일 15시,일요일,충청남도 천안시 동남구 청당동,경상사고,0,0,4,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,남,31세,경상,승용,남,44세,경상
2017021900100365,2017년 2월 19일 20시,일요일,충청남도 천안시 서북구 직산읍,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,52세,상해없음,화물,여,53세,경상
2017021900100442,2017년 2월 19일 23시,일요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,젖음/습기,비,단일로 - 기타,승용,남,48세,상해없음,원동기,남,32세,경상
2017022000100129,2017년 2월 20일 09시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,54세,상해없음,화물,남,57세,경상
2017022000100234,2017년 2월 20일 13시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,승용,남,30세,경상
2017022000100385,2017년 2월 20일 18시,월요일,충청남도 천안시 동남구 병천면,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승용,여,56세,중상
2017022000100426,2017년 2월 20일 19시,월요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,46세,상해없음,승용,남,47세,경상
2017022000100462,2017년 2월 20일 20시,월요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,47세,경상
2017022100100027,2017년 2월 21일 00시,화요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,46세,경상
2017022100100028,2017년 2월 21일 00시,화요일,충청남도 천안시 서북구 성환읍,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,40세,중상
2017022100100097,2017년 2월 21일 07시,화요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,29세,경상
2017022100100167,2017년 2월 21일 10시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,남,65세,경상
2017022100100196,2017년 2월 21일 11시,화요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,화물,남,47세,상해없음,보행자,여,80세,경상
2017022100100275,2017년 2월 21일 14시,화요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,승용,여,30세,경상
2017022200100020,2017년 2월 22일 00시,수요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,승용,남,50세,경상
2017022200100039,2017년 2월 22일 02시,수요일,충청남도 천안시 서북구 두정동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,26세,상해없음,승용,남,58세,경상
2017022200100056,2017년 2월 22일 05시,수요일,충청남도 천안시 동남구 구성동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,24세,상해없음,승용,남,65세,경상
2017022200100065,2017년 2월 22일 06시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,29세,경상
2017022200100105,2017년 2월 22일 08시,수요일,충청남도 천안시 서북구 신당동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,젖음/습기,흐림,기타 - 기타,화물,여,56세,경상,승용,여,39세,경상
2017022200100322,2017년 2월 22일 16시,수요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,64세,상해없음,승용,남,51세,경상
2017022200100323,2017년 2월 22일 16시,수요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,2,0,차대차 - 정면충돌,중앙선침범,젖음/습기,비,단일로 - 기타,승용,남,49세,상해없음,승용,남,39세,경상
2017022200100352,2017년 2월 22일 17시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,34세,부상신고,승용,남,46세,경상
2017022200100432,2017년 2월 22일 19시,수요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로안,승용,여,40세,상해없음,보행자,여,72세,중상
2017022200100481,2017년 2월 22일 20시,수요일,충청남도 천안시 동남구 원성동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,여,32세,경상,승용,여,32세,경상
2017022300100115,2017년 2월 23일 08시,목요일,충청남도 천안시 서북구 입장면,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,47세,기타불명,승용,여,25세,경상
2017022300100329,2017년 2월 23일 16시,목요일,충청남도 천안시 동남구 광덕면,중상사고,0,1,8,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,남,40세,중상
2017022300100550,2017년 2월 23일 23시,목요일,충청남도 천안시 서북구 차암동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,59세,경상
2017022400100099,2017년 2월 24일 07시,금요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,승용,여,49세,경상
2017022400100387,2017년 2월 24일 17시,금요일,충청남도 천안시 서북구 성성동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,35세,상해없음,승용,남,39세,중상
2017022400100473,2017년 2월 24일 19시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승용,남,36세,경상
2017022400100533,2017년 2월 24일 21시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,22세,경상
2017022400100586,2017년 2월 24일 23시,금요일,충청남도 천안시 서북구 부대동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,원동기,남,57세,경상
2017022500100098,2017년 2월 25일 05시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,49세,경상
2017022500100122,2017년 2월 25일 06시,토요일,충청남도 천안시 동남구 신부동,경상사고,0,0,4,0,차대차 - 기타,기타,건조,맑음,단일로 - 지하차도(도로)내,승용,남,20세,상해없음,승용,남,62세,경상
2017022500100140,2017년 2월 25일 07시,토요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,74세,상해없음,승용,여,62세,경상
2017022500100302,2017년 2월 25일 13시,토요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,화물,남,36세,경상
2017022500100316,2017년 2월 25일 14시,토요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,49세,경상,승용,남,43세,상해없음
2017022500100493,2017년 2월 25일 19시,토요일,충청남도 천안시 동남구 사직동,경상사고,0,0,4,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,25세,경상,승합,남,57세,상해없음
2017022500100555,2017년 2월 25일 22시,토요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,43세,경상
2017022600100115,2017년 2월 26일 07시,일요일,충청남도 천안시 동남구 유량동,경상사고,0,0,1,0,차대차 - 정면충돌,과속,건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,승용,여,71세,경상
2017022600100129,2017년 2월 26일 08시,일요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,여,44세,경상
2017022600100131,2017년 2월 26일 08시,일요일,충청남도 천안시 동남구 구성동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,32세,경상
2017022600100297,2017년 2월 26일 17시,일요일,충청남도 천안시 동남구 신방동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,여,83세,중상
2017022600100375,2017년 2월 26일 20시,일요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,기타불명,보행자,남,65세,경상
2017022700100121,2017년 2월 27일 08시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,25세,경상
2017022700100327,2017년 2월 27일 15시,월요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,이륜,여,56세,중상
2017022700100365,2017년 2월 27일 16시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승합,남,50세,상해없음
2017022700100428,2017년 2월 27일 18시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,승용,남,60세,상해없음
2017022700100545,2017년 2월 27일 22시,월요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,22세,경상
2017022800100049,2017년 2월 28일 02시,화요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,화물,남,54세,경상
2017022800100051,2017년 2월 28일 03시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,44세,경상,승용,남,22세,기타불명
2017022800100073,2017년 2월 28일 06시,화요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,승용,남,61세,중상
2017022800100162,2017년 2월 28일 10시,화요일,충청남도 천안시 동남구 목천읍,사망사고,1,3,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,57세,사망,승합,남,59세,중상
2017022800100216,2017년 2월 28일 12시,화요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,4,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,31세,경상,승용,여,29세,중상
2017022800100522,2017년 2월 28일 21시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,승용,여,42세,경상
2017022800100547,2017년 2월 28일 22시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,여,21세,경상,승용,남,32세,상해없음
2017022800100549,2017년 2월 28일 22시,화요일,충청남도 천안시 동남구 원성동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,여,38세,경상
2017030100100223,2017년 3월 1일 14시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,승용,남,39세,경상
2017030100100264,2017년 3월 1일 16시,수요일,충청남도 천안시 서북구 불당동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,보행자,남,10세,중상
2017030100100265,2017년 3월 1일 16시,수요일,충청남도 천안시 동남구 북면,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,24세,경상
2017030100100266,2017년 3월 1일 16시,수요일,충청남도 천안시 동남구 사직동,중상사고,0,1,0,0,차대사람 - 횡단중,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,55세,상해없음,보행자,여,61세,중상
2017030100100290,2017년 3월 1일 17시,수요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,원동기,남,17세,경상
2017030100100415,2017년 3월 1일 20시,수요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,젖음/습기,비,단일로 - 기타,승용,남,36세,상해없음,원동기,남,16세,경상
2017030100100500,2017년 3월 1일 23시,수요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,32세,상해없음,승용,남,57세,상해없음
2017030100100501,2017년 3월 1일 23시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,47세,경상
2017030200100388,2017년 3월 2일 18시,목요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세,상해없음,보행자,여,47세,중상
2017030200100480,2017년 3월 2일 21시,목요일,충청남도 천안시 동남구 원성동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승합,남,43세,상해없음
2017030300100108,2017년 3월 3일 07시,금요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,32세,경상
2017030300100171,2017년 3월 3일 09시,금요일,충청남도 천안시 서북구 부대동,경상사고,0,0,4,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,승용,남,54세,부상신고
2017030300100174,2017년 3월 3일 09시,금요일,충청남도 천안시 동남구 대흥동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,66세,경상
2017030300100175,2017년 3월 3일 09시,금요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,44세,상해없음,보행자,남,47세,중상
2017030300100204,2017년 3월 3일 10시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,33세,경상
2017030300100232,2017년 3월 3일 11시,금요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,화물,남,46세,경상
2017030300100366,2017년 3월 3일 15시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,36세,상해없음,이륜,남,51세,경상
2017030300100367,2017년 3월 3일 15시,금요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,23세,경상,승용,여,30세,경상
